%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82537.821,300.43,716.81,642.64,-203.515,215.283,7
82537.821,300.433,716.731,642.64,-203.531,215.283,7
82529.758,300.432,716.81,642.48,-203.531,215.283,7
82537.821,300.433,716.889,642.64,-203.515,215.272,7
82525.726,300.433,716.889,642.96,-203.547,215.283,7
82537.821,300.432,717.047,643.12,-203.547,215.283,7
82533.789,300.432,717.047,642.96,-203.531,215.293,7
82537.821,300.433,717.126,643.28,-203.564,215.272,7
82533.789,300.432,717.205,643.44,-203.531,215.272,7
82525.726,300.433,717.205,643.6,-203.547,215.272,7
82533.789,300.435,717.363,644.241,-203.564,215.252,7
82529.758,300.432,717.363,644.241,-203.531,215.262,7
82525.726,300.432,717.442,644.561,-203.547,215.293,7
82533.789,300.436,717.6,644.881,-203.531,215.283,7
82537.821,300.435,717.442,645.361,-203.531,215.262,7
82529.758,300.433,717.758,645.522,-203.531,215.283,7
82529.758,300.435,717.837,645.842,-203.547,215.293,7
82529.758,300.435,717.758,646.002,-203.58,215.252,7
82529.758,300.435,717.837,646.482,-203.547,215.262,7
82529.758,300.43,717.995,646.482,-203.498,215.283,7
82533.789,300.433,717.916,646.962,-203.531,215.283,7
82533.789,300.435,717.995,646.962,-203.547,215.283,7
82533.789,300.432,718.153,646.802,-203.547,215.272,7
82533.789,300.435,718.074,647.603,-203.547,215.272,7
82529.758,300.433,718.074,647.763,-203.547,215.262,7
82533.789,300.435,718.153,647.763,-203.531,215.272,7
82537.821,300.435,717.995,647.923,-203.547,215.252,7
82541.852,300.435,718.311,648.243,-203.531,215.283,7
82541.852,300.433,718.153,648.243,-203.547,215.262,7
82541.852,300.438,718.074,648.243,-203.547,215.262,7
82541.852,300.428,718.153,647.923,-203.547,215.272,7
82541.852,300.435,717.837,648.083,-203.547,215.283,7
82541.852,300.436,717.995,648.243,-203.564,215.272,7
82537.821,300.433,717.837,648.243,-203.531,215.283,7
82541.852,300.44,717.837,648.243,-203.547,215.293,7
82549.915,300.436,717.758,647.923,-203.564,215.283,7
82537.821,300.435,717.679,647.923,-203.531,215.272,7
82537.821,300.433,717.521,647.443,-203.564,215.262,7
82541.852,300.433,717.442,647.603,-203.547,215.272,7
82537.821,300.433,717.521,647.443,-203.531,215.283,7
82533.789,300.432,717.205,646.802,-203.515,215.262,7
82541.852,300.43,717.126,646.802,-203.531,215.272,7
82533.789,300.433,717.126,646.482,-203.531,215.262,7
82529.758,300.435,716.889,646.322,-203.547,215.283,7
82533.789,300.432,717.047,646.162,-203.564,215.272,7
82533.789,300.43,717.047,645.682,-203.515,215.283,7
82529.758,300.432,716.573,645.361,-203.547,215.262,7
82529.758,300.43,716.494,645.361,-203.531,215.272,7
82533.789,300.433,716.494,645.041,-203.531,215.272,7
82529.758,300.432,716.257,645.041,-203.547,215.272,7
82553.946,300.43,716.178,644.561,-203.531,215.272,7
82525.726,300.433,716.019,644.081,-203.515,215.252,7
82521.695,300.432,716.019,644.081,-203.547,215.262,7
82521.695,300.43,716.098,643.761,-203.515,215.272,7
82525.726,300.428,715.861,643.761,-203.547,215.272,7
82529.758,300.432,715.624,643.28,-203.547,215.262,7
82517.664,300.432,715.782,642.64,-203.515,215.272,7
82525.726,300.432,715.624,642.96,-203.564,215.262,7
82541.852,300.433,715.624,642.8,-203.531,215.293,7
82529.758,300.436,715.545,642.64,-203.515,215.272,7
82525.726,300.432,715.387,642.8,-203.564,215.262,7
82525.726,300.432,715.387,642.48,-203.547,215.283,7
82525.726,300.433,715.387,642.64,-203.515,215.272,7
82525.726,300.43,715.308,642.16,-203.547,215.252,7
82537.821,300.433,715.308,642.32,-203.547,215.293,7
82525.726,300.435,715.308,642.48,-203.547,215.272,7
82529.758,300.433,715.15,642.16,-203.515,215.293,7
82529.758,300.43,715.15,642.16,-203.531,215.283,7
82533.789,300.433,715.15,641.999,-203.531,215.283,7
82533.789,300.435,715.071,641.999,-203.531,215.283,7
82533.789,300.433,715.229,641.999,-203.547,215.283,7
82529.758,300.433,715.15,641.999,-203.547,215.283,7
82537.821,300.432,715.229,641.999,-203.531,215.262,7
82537.821,300.432,715.071,641.839,-203.564,215.272,7
82537.821,300.435,714.992,641.999,-203.531,215.262,7
82537.821,300.427,714.913,641.679,-203.531,215.252,7
82541.852,300.435,715.15,641.839,-203.547,215.283,7
82537.821,300.433,714.992,641.679,-203.531,215.272,7
82541.852,300.435,714.913,641.679,-203.547,215.272,7
82541.852,300.436,714.834,641.519,-203.531,215.283,7
82545.883,300.433,714.834,641.359,-203.564,215.283,7
82549.915,300.432,714.913,641.519,-203.564,215.262,7
82545.883,300.433,714.913,641.359,-203.531,215.262,7
82549.915,300.435,714.834,641.199,-203.531,215.283,7
82549.915,300.433,714.755,641.039,-203.547,215.272,7
82545.883,300.432,714.597,640.719,-203.531,215.262,7
82545.883,300.435,714.755,640.879,-203.531,215.272,7
82545.883,300.433,714.518,640.719,-203.531,215.272,7
82537.821,300.432,714.597,640.559,-203.547,215.293,7
82545.883,300.433,714.439,640.879,-203.547,215.272,7
82545.883,300.432,714.518,640.078,-203.547,215.272,7
82545.883,300.432,714.36,639.758,-203.547,215.262,7
82545.883,300.432,714.281,639.918,-203.531,215.272,7
82545.883,300.432,714.202,640.078,-203.547,215.262,7
82545.883,300.433,714.123,639.758,-203.547,215.272,7
82541.852,300.427,714.123,639.598,-203.564,215.262,7
82537.821,300.43,713.965,639.758,-203.547,215.262,7
82541.852,300.432,713.807,639.278,-203.515,215.283,7
82541.852,300.43,713.728,639.278,-203.515,215.262,7
82537.821,300.433,713.649,639.118,-203.531,215.262,7
82537.821,300.43,713.649,639.118,-203.515,215.262,7
82525.726,300.432,713.411,638.798,-203.547,215.293,7
82529.758,300.428,713.411,638.958,-203.564,215.283,7
82529.758,300.432,713.253,638.798,-203.531,215.272,7
82537.821,300.432,713.253,638.958,-203.515,215.262,7
82541.852,300.43,713.174,638.638,-203.547,215.283,7
82533.789,300.43,712.937,638.638,-203.547,215.272,7
82529.758,300.436,712.937,638.798,-203.547,215.283,7
82537.821,300.432,712.858,638.638,-203.547,215.262,7
82537.821,300.432,712.858,638.477,-203.515,215.262,7
82529.758,300.433,712.779,638.638,-203.531,215.262,7
82533.789,300.432,712.621,638.638,-203.58,215.262,7
82529.758,300.433,712.621,638.798,-203.58,215.252,7
82525.726,300.433,712.621,638.638,-203.531,215.262,7
82529.758,300.435,712.621,638.477,-203.547,215.262,7
82529.758,300.433,712.305,638.317,-203.547,215.272,7
82533.789,300.432,712.463,638.638,-203.547,215.283,7
82529.758,300.435,712.305,638.477,-203.515,215.272,7
82529.758,300.435,712.305,638.477,-203.564,215.283,7
82529.758,300.435,712.305,638.317,-203.564,215.262,7
82537.821,300.433,712.384,638.477,-203.515,215.252,7
82525.726,300.436,712.463,638.477,-203.547,215.272,7
82533.789,300.436,712.384,638.317,-203.547,215.272,7
82525.726,300.435,712.384,637.997,-203.547,215.262,7
82537.821,300.436,712.384,638.157,-203.547,215.293,7
82533.789,300.438,712.463,637.837,-203.564,215.272,7
82537.821,300.436,712.542,637.517,-203.547,215.283,7
82533.789,300.438,712.463,637.677,-203.498,215.272,7
82541.852,300.435,712.7,637.357,-203.531,215.272,7
82533.789,300.438,712.7,637.037,-203.515,215.272,7
82537.821,300.43,712.7,637.197,-203.547,215.272,7
82533.789,300.436,712.858,636.716,-203.515,215.272,7
82545.883,300.436,713.016,636.236,-203.531,215.262,7
82533.789,300.436,713.016,636.076,-203.547,215.272,7
82541.852,300.436,713.095,635.916,-203.515,215.262,7
82541.852,300.436,713.174,635.596,-203.58,215.272,7
82541.852,300.441,713.332,635.115,-203.547,215.283,7
82537.821,300.436,713.253,634.955,-203.547,215.293,7
82533.789,300.432,713.569,634.795,-203.547,215.262,7
82541.852,300.432,713.728,634.475,-203.531,215.272,7
82545.883,300.433,713.728,633.995,-203.547,215.293,7
82545.883,300.436,713.886,633.675,-203.547,215.272,7
82541.852,300.433,714.044,633.354,-203.531,215.262,7
82541.852,300.436,714.202,633.034,-203.515,215.293,7
82545.883,300.438,714.281,632.874,-203.547,215.272,7
82537.821,300.432,714.36,632.394,-203.547,215.272,7
82541.852,300.428,714.518,632.234,-203.547,215.262,7
82537.821,300.435,714.597,631.753,-203.547,215.262,7
82541.852,300.436,714.676,631.273,-203.515,215.283,7
82545.883,300.432,714.755,631.273,-203.547,215.272,7
82545.883,300.433,714.597,631.273,-203.531,215.283,7
82541.852,300.43,714.755,630.953,-203.498,215.283,7
82545.883,300.432,714.755,630.793,-203.564,215.272,7
82533.789,300.43,714.992,630.793,-203.547,215.262,7
82541.852,300.43,715.071,630.473,-203.531,215.293,7
82541.852,300.432,715.071,630.153,-203.531,215.252,7
82549.915,300.43,715.229,630.313,-203.547,215.262,7
82541.852,300.428,715.387,630.473,-203.547,215.293,7
82545.883,300.428,715.466,630.473,-203.547,215.272,7
82545.883,300.43,715.387,630.473,-203.531,215.272,7
82545.883,300.428,715.466,630.473,-203.564,215.272,7
82541.852,300.432,715.387,630.153,-203.515,215.272,7
82545.883,300.427,715.387,630.473,-203.531,215.272,7
82541.852,300.43,715.466,630.793,-203.531,215.283,7
82541.852,300.43,715.624,630.953,-203.547,215.272,7
82541.852,300.43,715.624,631.273,-203.547,215.283,7
82545.883,300.43,715.861,631.273,-203.515,215.272,7
82545.883,300.432,715.466,631.593,-203.531,215.303,7
82549.915,300.432,715.782,632.394,-203.498,215.283,7
82541.852,300.432,715.624,632.394,-203.531,215.262,7
82541.852,300.433,715.545,632.874,-203.547,215.272,7
82545.883,300.432,715.624,633.194,-203.547,215.272,7
82545.883,300.432,715.466,633.675,-203.564,215.272,7
82549.915,300.432,715.703,633.995,-203.547,215.293,7
82549.915,300.432,715.624,634.155,-203.498,215.272,7
82541.852,300.432,715.624,634.475,-203.531,215.272,7
82557.978,300.433,715.782,635.115,-203.547,215.283,7
82549.915,300.433,715.624,635.756,-203.531,215.262,7
82549.915,300.433,715.861,636.076,-203.547,215.262,7
82549.915,300.435,715.861,637.837,-203.531,215.272,7
82557.978,300.433,715.703,637.197,-203.547,215.272,7
82557.978,300.435,715.861,637.357,-203.564,215.272,7
82545.883,300.435,715.782,638.157,-203.531,215.283,7
82549.915,300.433,716.019,638.317,-203.531,215.293,7
82537.821,300.435,715.94,639.278,-203.498,215.262,7
82549.915,300.436,716.019,639.438,-203.547,215.283,7
82549.915,300.436,716.019,640.078,-203.531,215.283,7
82545.883,300.433,716.178,640.078,-203.531,215.262,7
82545.883,300.438,716.019,640.879,-203.531,215.272,7
82545.883,300.435,716.098,641.359,-203.531,215.272,7
82541.852,300.433,716.178,641.679,-203.531,215.242,7
82537.821,300.436,716.257,642.32,-203.58,215.272,7
82541.852,300.435,716.257,642.64,-203.564,215.283,7
82537.821,300.435,716.415,642.96,-203.531,215.262,7
82549.915,300.433,716.415,643.12,-203.547,215.272,7
82541.852,300.433,716.494,644.721,-203.531,215.283,7
82533.789,300.432,716.573,644.401,-203.531,215.283,7
82541.852,300.436,716.652,644.721,-203.498,215.272,7
82533.789,300.433,716.731,645.041,-203.531,215.272,7
82537.821,300.435,716.889,645.842,-203.531,215.272,7
82537.821,300.432,716.968,645.842,-203.531,215.262,7
82541.852,300.432,716.968,646.322,-203.531,215.272,7
82529.758,300.432,716.968,646.802,-203.547,215.272,7
82533.789,300.433,717.126,646.962,-203.564,215.262,7
82529.758,300.432,717.126,647.443,-203.564,215.262,7
82529.758,300.432,717.284,648.083,-203.564,215.283,7
82533.789,300.432,717.205,647.923,-203.531,215.283,7
82537.821,300.432,717.442,648.563,-203.531,215.283,7
82529.758,300.432,717.521,649.044,-203.547,215.272,7
82529.758,300.435,717.679,649.204,-203.531,215.272,7
82521.695,300.433,717.442,649.204,-203.531,215.272,7
82533.789,300.43,717.6,649.684,-203.531,215.283,7
82529.758,300.435,717.6,650.004,-203.531,215.283,7
82525.726,300.432,717.679,650.805,-203.547,215.283,7
82529.758,300.43,717.6,650.805,-203.547,215.283,7
82537.821,300.435,717.679,651.285,-203.547,215.272,7
82533.789,300.433,717.6,651.445,-203.531,215.262,7
82529.758,300.438,717.679,651.765,-203.515,215.272,7
82529.758,300.435,717.758,652.245,-203.547,215.283,7
82533.789,300.436,717.679,652.406,-203.531,215.272,7
82533.789,300.432,717.6,652.726,-203.515,215.272,7
82537.821,300.436,717.6,652.886,-203.531,215.272,7
82533.789,300.433,717.521,653.046,-203.547,215.252,7
82529.758,300.433,717.363,653.206,-203.531,215.283,7
82541.852,300.435,717.521,653.526,-203.547,215.303,7
82529.758,300.435,717.442,654.006,-203.531,215.272,7
82537.821,300.435,717.205,654.167,-203.531,215.272,7
82525.726,300.432,717.126,654.487,-203.531,215.272,7
82537.821,300.436,717.205,654.647,-203.531,215.242,7
82533.789,300.432,716.968,654.647,-203.531,215.283,7
82537.821,300.438,716.968,654.647,-203.547,215.262,7
82537.821,300.433,716.81,655.127,-203.515,215.262,7
82537.821,300.393,1184.278,1012.457,-203.564,215.272,9
82525.726,300.396,1184.357,1012.617,-203.515,215.262,9
82541.852,300.398,1184.278,1012.457,-203.564,215.293,9
82529.758,300.396,1184.278,1012.457,-203.531,215.272,9
82529.758,300.396,1184.199,1012.617,-203.531,215.262,9
82529.758,300.395,1184.12,1011.976,-203.531,215.283,9
82529.758,300.393,1184.041,1011.976,-203.531,215.272,9
82533.789,300.396,1183.962,1012.136,-203.531,215.283,9
82529.758,300.398,1183.883,1011.976,-203.547,215.283,9
82533.789,300.396,1183.962,1011.816,-203.547,215.293,9
82537.821,300.396,1183.883,1011.336,-203.531,215.283,9
82529.758,300.393,1183.725,1011.656,-203.515,215.272,9
82525.726,300.396,1183.962,1011.496,-203.547,215.293,9
82533.789,300.391,1183.646,1011.336,-203.515,215.283,9
82529.758,300.395,1183.567,1010.696,-203.547,215.283,9
82529.758,300.396,1183.646,1011.016,-203.547,215.272,9
82529.758,300.391,1183.646,1011.016,-203.531,215.252,9
82529.758,300.399,1183.567,1010.696,-203.531,215.293,9
82525.726,300.393,1183.646,1010.696,-203.547,215.293,9
82533.789,300.391,1183.567,1010.375,-203.515,215.283,9
82529.758,300.391,1183.567,1010.535,-203.564,215.252,9
82533.789,300.388,1183.488,1010.215,-203.547,215.283,9
82533.789,300.395,1183.567,1010.215,-203.547,215.283,9
82541.852,300.395,1183.488,1010.215,-203.547,215.272,9
82533.789,300.393,1183.488,1010.375,-203.515,215.272,9
82529.758,300.393,1183.488,1010.215,-203.531,215.272,9
82529.758,300.393,1183.409,1010.215,-203.547,215.283,9
82521.695,300.391,1183.567,1010.375,-203.547,215.262,9
82529.758,300.391,1183.488,1009.895,-203.547,215.283,9
82529.758,300.391,1183.488,1010.375,-203.531,215.272,9
82529.758,300.391,1183.488,1010.215,-203.515,215.283,9
82529.758,300.39,1183.488,1010.375,-203.564,215.272,9
82533.789,300.393,1183.646,1010.535,-203.531,215.262,9
82529.758,300.393,1183.646,1010.535,-203.531,215.272,9
82537.821,300.393,1183.646,1010.856,-203.531,215.262,9
82529.758,300.393,1183.567,1010.696,-203.531,215.262,9
82525.726,300.391,1183.725,1010.535,-203.498,215.262,9
82525.726,300.385,1183.567,1011.016,-203.531,215.283,9
82533.789,300.39,1183.567,1010.696,-203.58,215.262,9
82533.789,300.393,1183.409,1010.856,-203.531,215.272,9
82533.789,300.39,1183.567,1011.016,-203.58,215.272,9
82533.789,300.391,1183.409,1011.016,-203.547,215.283,9
82533.789,300.391,1183.33,1011.336,-203.531,215.272,9
82529.758,300.393,1183.172,1011.496,-203.531,215.293,9
82533.789,300.393,1183.014,1011.016,-203.547,215.293,9
82533.789,300.395,1183.014,1011.176,-203.564,215.283,9
82541.852,300.398,1182.935,1011.496,-203.564,215.272,9
82533.789,300.391,1182.698,1011.016,-203.515,215.283,9
82533.789,300.399,1182.698,1011.016,-203.564,215.272,9
82533.789,300.393,1182.619,1011.176,-203.547,215.252,9
82529.758,300.396,1182.461,1011.016,-203.531,215.293,9
82525.726,300.395,1182.144,1011.016,-203.531,215.262,9
82545.883,300.396,1182.224,1010.856,-203.547,215.272,9
82537.821,300.391,1181.907,1010.856,-203.531,215.272,9
82537.821,300.393,1181.749,1010.535,-203.547,215.262,9
82533.789,300.396,1181.67,1010.215,-203.547,215.262,9
82537.821,300.396,1181.433,1010.215,-203.547,215.272,9
82533.789,300.395,1181.354,1009.735,-203.515,215.293,9
82537.821,300.396,1181.196,1009.735,-203.531,215.262,9
82525.726,300.395,1180.959,1009.735,-203.531,215.283,9
82537.821,300.393,1180.801,1009.095,-203.498,215.283,9
82541.852,300.396,1180.406,1009.095,-203.547,215.283,9
82533.789,300.393,1180.485,1008.935,-203.564,215.283,9
82541.852,300.391,1180.169,1008.454,-203.531,215.272,9
82533.789,300.395,1180.09,1008.454,-203.531,215.272,9
82537.821,300.388,1180.011,1008.294,-203.531,215.262,9
82533.789,300.393,1179.853,1007.974,-203.547,215.283,9
82537.821,300.399,1179.536,1007.654,-203.515,215.293,9
82537.821,300.393,1179.457,1007.494,-203.531,215.283,9
82533.789,300.393,1179.457,1007.174,-203.564,215.272,9
82533.789,300.39,1179.378,1007.013,-203.564,215.272,9
82533.789,300.393,1179.299,1006.853,-203.531,215.283,9
82533.789,300.388,1179.299,1006.373,-203.547,215.283,9
82529.758,300.391,1179.22,1006.213,-203.547,215.262,9
82541.852,300.391,1178.983,1006.213,-203.547,215.272,9
82529.758,300.39,1178.904,1006.213,-203.58,215.283,9
82525.726,300.388,1178.588,1006.373,-203.547,215.283,9
82529.758,300.385,1178.746,1006.213,-203.515,215.272,9
82537.821,300.388,1178.667,1005.733,-203.531,215.272,9
82525.726,300.386,1178.667,1006.053,-203.547,215.272,9
82521.695,300.39,1178.667,1006.213,-203.531,215.293,9
82529.758,300.39,1178.588,1006.053,-203.531,215.283,9
82533.789,300.39,1178.588,1006.373,-203.531,215.272,9
82533.789,300.39,1178.667,1006.853,-203.547,215.262,9
82537.821,300.388,1178.588,1006.853,-203.564,215.262,9
82525.726,300.388,1178.509,1007.013,-203.547,215.262,9
82525.726,300.393,1178.351,1007.334,-203.531,215.283,9
82521.695,300.39,1178.509,1007.654,-203.531,215.272,9
82525.726,300.393,1178.509,1007.494,-203.547,215.272,9
82529.758,300.39,1178.43,1008.294,-203.531,215.272,9
82521.695,300.391,1178.509,1008.454,-203.547,215.272,9
82525.726,300.393,1178.272,1009.095,-203.564,215.272,9
82529.758,300.391,1178.43,1009.255,-203.547,215.262,9
82533.789,300.39,1178.272,1009.735,-203.547,215.283,9
82529.758,300.39,1178.193,1010.055,-203.515,215.272,9
82529.758,300.393,1178.272,1010.696,-203.564,215.283,9
82529.758,300.391,1178.193,1010.696,-203.547,215.283,9
82525.726,300.393,1178.272,1011.496,-203.531,215.303,9
82525.726,300.393,1178.114,1011.656,-203.547,215.272,9
82525.726,300.393,1178.035,1011.816,-203.547,215.283,9
82529.758,300.393,1177.877,1012.457,-203.515,215.283,9
82525.726,300.393,1177.956,1013.257,-203.564,215.283,9
82529.758,300.393,1177.956,1013.097,-203.564,215.303,9
82521.695,300.393,1177.561,1013.577,-203.531,215.283,9
82529.758,300.396,1177.798,1013.417,-203.531,215.272,9
82541.852,300.396,1177.64,1014.058,-203.547,215.262,9
82545.883,300.395,1177.719,1014.218,-203.547,215.262,9
82533.789,300.393,1177.482,1014.538,-203.531,215.293,9
82525.726,300.393,1177.482,1014.698,-203.58,215.272,9
82533.789,300.39,1177.086,1015.018,-203.515,215.283,9
82517.664,300.395,1177.324,1015.178,-203.531,215.293,9
82537.821,300.393,1177.086,1015.338,-203.547,215.293,9
82525.726,300.398,1176.849,1015.178,-203.531,215.283,9
82537.821,300.395,1177.007,1015.178,-203.547,215.262,9
82533.789,300.393,1176.849,1015.338,-203.515,215.283,9
82533.789,300.393,1176.612,1015.498,-203.515,215.272,9
82533.789,300.393,1176.691,1016.139,-203.547,215.283,9
82537.821,300.391,1176.533,1015.338,-203.564,215.262,9
82529.758,300.393,1176.533,1015.338,-203.515,215.272,9
82537.821,300.393,1176.296,1015.178,-203.515,215.283,9
82529.758,300.393,1176.138,1014.858,-203.531,215.272,9
82529.758,300.391,1176.296,1015.018,-203.531,215.283,9
82533.789,300.393,1176.296,1015.018,-203.547,215.272,9
82533.789,300.393,1176.217,1014.698,-203.58,215.283,9
