%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/18/2018	1:31 PM
2910.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
2920.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2930.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
2940.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
2950.0	13.4	14.7	16.1	17.5	18.9	20.3	21.7	23.2
2960.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
2970.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
2980.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
2990.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3000.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3010.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3020.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3030.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3040.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3050.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3060.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3070.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3080.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3090.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3100.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3110.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3120.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3130.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3140.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3150.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3160.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3170.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3180.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3190.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3200.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3210.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3220.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3230.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3240.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3250.0	13.4	14.7	16.1	17.5	19.0	20.3	21.7	23.2
3260.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3270.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3280.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3290.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.2
3300.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3310.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3320.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3330.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3340.0	13.4	14.7	16.1	17.5	19.0	20.3	21.8	23.3
3350.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3360.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3370.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3380.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3390.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3400.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.2
3410.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3420.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3430.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3440.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3450.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3460.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3470.0	13.4	14.7	16.2	17.5	19.0	20.4	21.8	23.3
3480.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3490.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3500.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3510.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3520.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3530.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3540.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3550.0	13.4	14.7	16.2	17.5	19.0	20.4	21.8	23.3
3560.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3570.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3580.0	13.4	14.7	16.2	17.5	19.0	20.3	21.8	23.3
3590.0	13.4	14.7	16.2	17.6	19.0	20.4	21.8	23.3
3600.0	13.4	14.7	16.2	17.5	19.0	20.4	21.8	23.3
3610.0	13.4	14.7	16.2	17.5	19.0	20.4	21.8	23.3
3620.0	13.4	14.7	16.2	17.5	19.0	20.4	21.8	23.3
3630.0	13.4	14.7	16.2	17.6	19.0	20.4	21.8	23.3
3640.0	13.4	14.7	16.2	17.5	19.0	20.4	21.8	23.3
